top1_score,top2_score,top3_score
1.726451555501829e-13,0.6252957582473755,0.7008675932884216
9.280820740826395e-14,0.2935507893562317,0.32707783579826355
1.6668425266343906e-13,0.29489752650260925,0.3281314969062805
1.404646527130432e-13,0.3885084390640259,0.39112427830696106
1.181876590952008e-13,0.37273597717285156,0.455491840839386
9.814723903392442e-14,0.5049332976341248,0.5195445418357849
1.3188427671999292e-13,0.451477587223053,0.48933863639831543
1.430546761778395e-13,0.7151245474815369,0.7501794099807739
1.0446802927929766e-13,0.593690037727356,0.6083800792694092
0.0,0.5939264297485352,0.683824896812439
1.313468241505647e-13,0.6631975769996643,0.6870396733283997
1.5614128100280983e-13,0.6251789927482605,0.6306775808334351
1.1652321902505536e-13,0.45539724826812744,0.6436740159988403
0.0,0.6984109878540039,0.8653519153594971
1.0657674829467334e-13,0.6083800792694092,0.6268571615219116
2.048040556590358e-13,0.6738275289535522,0.6802235245704651
1.4651005560660513e-13,0.44574224948883057,0.5002052783966064
1.0714047921425718e-13,0.6078643202781677,0.6450834274291992
1.1624436222629209e-13,0.6007705926895142,0.6088213324546814
2.2869504684094877e-13,0.7111473083496094,0.7568233013153076
1.051862522321971e-13,0.591454029083252,0.5931762456893921
1.3465112000659446e-13,0.555103063583374,0.5568170547485352
1.2752231453964924e-13,0.614189624786377,0.623981237411499
1.3255034277213223e-13,0.5231515765190125,0.5999696850776672
1.3769333709248016e-13,0.3402802348136902,0.4333820939064026
1.7205881901530273e-13,0.36092159152030945,0.4066307544708252
1.6584119060664149e-13,0.719948410987854,0.7532473802566528
2.5246991997018853e-13,0.480453759431839,0.6784057021141052
9.601524355315819e-14,0.9998548030853271,1.0420973300933838
1.3289010462793488e-13,0.6573388576507568,0.8695487380027771
0.0,0.33641040325164795,0.5408416986465454
1.6125848486397976e-13,0.4081181287765503,0.5073661208152771
1.4357323652441217e-13,0.403386652469635,0.6145101189613342
1.2604693222333097e-13,0.656875491142273,0.6797001361846924
1.3926441380304744e-13,0.4082666337490082,0.44358205795288086
1.4707947858759451e-13,0.3172948956489563,0.40926146507263184
1.2439779295634473e-13,0.4686061143875122,0.5018125176429749
1.2325966527830523e-13,1.021885633468628,1.0268850326538086
8.199175930215241e-14,0.6764934062957764,0.7230309247970581
0.0,0.41863059997558594,0.5779978632926941
1.999606941615814e-13,0.4696756899356842,0.6558265686035156
9.957578381639132e-14,0.6436739563941956,0.698832094669342
1.2866465705363428e-13,0.16898110508918762,0.6903210878372192
1.2802018017725458e-13,0.5592971444129944,0.5630989074707031
1.8242526900972417e-13,0.5632784366607666,0.6212754845619202
2.0156982636840293e-13,0.4828830659389496,0.7655829191207886
1.9226220821563084e-13,0.6924751996994019,0.7167426347732544
1.249949579604226e-13,0.4520303010940552,0.5482394099235535
0.0,0.5613033175468445,0.7487576007843018
1.6011421789113855e-13,0.2923046350479126,0.33580657839775085
2.1955661843719304e-13,0.38692358136177063,0.3955022692680359
1.19194029104229e-13,0.8146432638168335,0.8334463238716125
1.425070998706257e-13,0.6075260043144226,0.6311305165290833
1.591754885451463e-13,0.7235036492347717,0.7729291915893555
1.8712084019854164e-13,0.7934204339981079,0.8016707897186279
1.6710469271340178e-13,0.6747679710388184,0.7607029676437378
1.4133347812396446e-13,0.6701170206069946,0.6753088235855103
1.9099239063121581e-13,0.3778088688850403,0.5207288265228271
1.6530760050745275e-13,0.6433360576629639,0.6774930357933044
2.262431236278728e-13,0.680497407913208,0.7397304177284241
8.473152463949613e-14,0.5290858745574951,0.5740251541137695
1.793222688395435e-13,0.7126070261001587,0.756283700466156
1.8779040280268722e-13,0.6178830862045288,0.754771888256073
2.1066643167335503e-13,0.4551030993461609,0.4881212115287781
1.8475423014391312e-13,0.8198968172073364,0.8391498327255249
1.205209570380797e-13,0.3352241516113281,0.47795334458351135
1.5483751433786885e-13,0.6190950870513916,0.6679552793502808
2.4395944791220925e-13,0.4785998463630676,0.4995425343513489
0.0,0.5685970783233643,0.7542904615402222
1.6209737274241326e-13,0.49865198135375977,0.5418124198913574
1.4876126589249972e-13,0.5686144232749939,0.6748445630073547
1.3557956298447527e-13,0.5003342032432556,0.5713217258453369
1.2263817348798223e-13,0.42768722772598267,0.6584973335266113
1.48318857196017e-13,0.7292485237121582,0.7479432821273804
1.356191634688253e-13,0.7832938432693481,0.7855584621429443
1.3826022575089136e-13,0.608249306678772,0.6730579137802124
1.2447771220898407e-13,0.2445659190416336,0.5523000955581665
1.6909976023604667e-13,0.5476884245872498,0.5848699808120728
1.6270559660865047e-13,0.789230465888977,0.8072328567504883
1.5759178087926956e-13,0.6518611907958984,0.6953994035720825
1.759122361666421e-13,0.566892683506012,0.6679141521453857
1.7915351277139613e-13,0.5414711236953735,0.6600016355514526
1.1130984643118597e-13,0.45794710516929626,0.5776119232177734
1.3805880809229787e-13,0.495267778635025,0.5038403868675232
1.7592119438709225e-13,0.8364270329475403,0.8707321882247925
1.2684214030674046e-13,0.7982077598571777,0.8287947773933411
1.4973325314013297e-13,0.633246660232544,0.6933932304382324
9.742371026664337e-14,0.6288843750953674,0.6584972739219666
1.4538607676691656e-13,0.66313636302948,0.774497389793396
1.0832335733696602e-13,0.5976889133453369,0.9456366300582886
2.126540724111184e-13,0.7414541244506836,0.7870320081710815
1.0509612115034567e-13,0.2988804578781128,0.3794243633747101
1.5292106502525632e-13,0.6306507587432861,0.7458840608596802
1.8005201821678918e-13,0.4746255576610565,0.6066508889198303
1.527283887466785e-13,0.3110779821872711,0.6177163124084473
1.549304169115237e-13,0.8580908179283142,0.8747826814651489
0.0,0.5595757961273193,0.5894144773483276
1.528832534744909e-13,0.5011616349220276,0.6417667865753174
1.472650397894154e-13,0.45288535952568054,0.4885271489620209
2.0099008991424777e-13,0.6145102977752686,0.7319397926330566
1.0471625736668821e-13,0.5856136083602905,0.6774930953979492
0.0,0.8666605949401855,0.8777022957801819
1.2419029021305816e-13,0.5309323668479919,0.5428269505500793
1.5650482754377137e-13,0.42578983306884766,0.47257348895072937
1.127475120644289e-13,0.5284110307693481,0.5789894461631775
1.360054918079362e-13,0.5198488235473633,0.5843443870544434
2.0462176061625953e-13,0.5106925964355469,0.7340384721755981
1.417026760687501e-13,0.4696595072746277,0.47873303294181824
9.868704296681421e-14,0.914554238319397,0.9241154789924622
1.565388172818788e-13,0.8056221008300781,0.8116039633750916
7.620644973350618e-14,0.4998113811016083,0.6772735714912415
1.4288277592339194e-13,0.5928279161453247,0.6971603035926819
8.68383327485428e-14,0.3933517038822174,0.46967557072639465
1.3628253256806055e-13,0.6102940440177917,0.6481537222862244
1.2426402951331433e-13,0.5742087960243225,0.6326173543930054
1.683077234439917e-13,0.8904182314872742,0.9144555330276489
2.6896995915237643e-13,0.41781342029571533,0.548387885093689
1.0631445268409478e-13,0.6299498081207275,0.6377299427986145
1.0724956350533638e-13,0.7463223934173584,0.769915759563446
8.680195776565591e-14,0.6202989816665649,0.7307311296463013
1.5184201281309012e-13,0.6769618391990662,0.6929121613502502
9.862942439761019e-14,0.13057753443717957,0.6187440156936646
0.0,0.7372775673866272,0.7497274875640869
1.2545586585647334e-13,0.752501368522644,0.7578256130218506
1.0867280924968525e-13,0.3810107707977295,0.5656421780586243
1.564673954637663e-13,0.8926398754119873,0.8993088006973267
1.2558434381391287e-13,0.6734727621078491,0.8292434811592102
1.6859812699589194e-13,0.406201034784317,0.4475855231285095
9.982159277768451e-14,0.5412192344665527,0.5437256693840027
2.1046378073479033e-13,0.9382800459861755,0.9961389303207397
2.1271954466980936e-13,0.47462549805641174,0.5686144828796387
1.705017014077062e-13,0.6067160964012146,0.755544126033783
1.1475956090360034e-13,0.47344285249710083,0.6752899289131165
1.6245216435083198e-13,0.753695547580719,0.803027868270874
0.0,0.7069492340087891,0.8758137226104736
1.0642642366345823e-13,0.47692108154296875,0.4952889680862427
1.0720349168926932e-13,0.33437803387641907,0.45600828528404236
0.0,0.5060852766036987,0.5099599361419678
1.839525846101045e-13,0.2548220455646515,0.4514775276184082
9.330333543538377e-14,0.5073661208152771,0.5138751268386841
1.4509278652673208e-13,0.3115680515766144,0.44258230924606323
1.1347586553137751e-13,0.6219029426574707,0.6238878965377808
1.37399640276481e-13,0.549595296382904,0.6590826511383057
6.994170596418686e-14,0.4702938199043274,0.5018126368522644
1.1654669200208967e-13,0.5422307252883911,0.6268569827079773
8.593887184998525e-14,0.5344788432121277,0.97054523229599
1.6415907804108454e-13,0.592670738697052,0.6883906126022339
1.1570907806120884e-13,0.5131180882453918,0.6235721707344055
0.0,0.619025468826294,0.6542121171951294
1.6941351479223682e-13,0.27438849210739136,0.4532632827758789
1.38775831646544e-13,0.4685612916946411,0.599023163318634
9.890170822070277e-14,0.5510737299919128,0.6237646341323853
1.0255605230064663e-13,0.5591706037521362,0.5762345790863037
1.5620935534671476e-13,0.568597137928009,0.9140104055404663
1.6465970839422972e-13,0.6397034525871277,0.7675843238830566
1.6356081528230704e-13,0.6873610019683838,0.8393226861953735
2.469899285095778e-13,0.4787328839302063,0.6576418876647949
2.0043729588407888e-13,0.735967755317688,0.7626699209213257
1.0229126302507136e-13,0.7105139493942261,0.7152755260467529
1.1573973387763586e-13,0.5533640384674072,0.5802216529846191
1.0458424219966095e-13,0.5309540629386902,0.5521542429924011
1.181030642206926e-13,0.7143145799636841,0.9068512916564941
1.1789351504580547e-13,0.6083773374557495,0.6423326730728149
1.7077097656977014e-13,0.5029736757278442,0.7554088830947876
1.4020398340572338e-13,0.512942910194397,0.617339015007019
1.299217623675769e-13,0.5772241950035095,0.594190239906311
1.4444516546405217e-13,0.343494713306427,0.40926140546798706
1.7425267500627284e-13,0.40327876806259155,0.44575387239456177
8.771046497609014e-14,0.5147309303283691,0.5150104761123657
1.734886377353223e-13,0.5606995820999146,0.6019911766052246
0.0,0.5976888537406921,0.962683379650116
1.634007463840667e-13,0.748895525932312,0.7560756802558899
1.2537627186448574e-13,0.4553971290588379,0.6383380889892578
1.4540021205274034e-13,0.49790245294570923,0.5207008123397827
1.3796136542204573e-13,0.4276871681213379,0.6908934116363525
1.2101936477677128e-13,0.5199443697929382,0.5941904187202454
1.2611572485117517e-13,0.6016514301300049,0.6131272315979004
1.1898683806906701e-13,0.46275126934051514,0.5266022682189941
1.1447300626941243e-13,0.5246126651763916,0.5670742392539978
1.6221774628861346e-13,0.3115680515766144,0.4703902006149292
7.910082907690991e-14,0.5798294544219971,0.5988875031471252
1.6787896214235515e-13,0.40327879786491394,0.56557697057724
1.046569379553261e-13,0.7650158405303955,0.8122247457504272
0.0,0.5825177431106567,0.6860634684562683
0.0,0.7293765544891357,0.7612408399581909
2.895055072407726e-13,0.6794238686561584,0.7918394804000854
1.2825436784651145e-13,0.7182955741882324,1.0202510356903076
1.5260962795120986e-13,0.6481537818908691,0.7208691835403442
1.3044307387716225e-13,0.437161386013031,0.48812124133110046
9.15273851717982e-14,0.6366702318191528,0.6483345031738281
1.0449947114229974e-13,0.5623021125793457,0.5835342407226562
3.2377047006967863e-13,0.7931858897209167,0.8385058641433716
1.424078276092075e-13,0.7776511311531067,0.8239179253578186
1.2625420457365588e-13,0.45619601011276245,0.5115339756011963
1.6431527091655823e-13,0.37571489810943604,0.531417965888977
1.8787301900823061e-13,0.5794351100921631,0.835845947265625
1.6969136870399054e-13,0.33691710233688354,0.6640745997428894
1.174065185349793e-13,0.4566658139228821,0.6016497015953064
1.1438023922102913e-13,0.5418124198913574,0.5681477785110474
1.4879823718658147e-13,0.5681477189064026,0.5988458395004272
1.8770420872997462e-13,0.6087725758552551,0.7456926107406616
2.0246694945602606e-13,0.2445622980594635,0.3318834900856018
1.346196103809566e-13,0.6242146492004395,0.6608641147613525
1.3061966330600583e-13,0.5170712471008301,0.6363778710365295
1.1272658696249993e-13,0.695399284362793,0.7428405284881592
1.1135452911321952e-13,0.5422308444976807,0.5565996766090393
1.4033747579821065e-13,0.6042313575744629,0.6641240119934082
1.3071678071560622e-13,0.3396944999694824,0.37615785002708435
9.057611973818658e-14,0.6527953147888184,0.6631364226341248
1.0586206255136163e-13,0.56659996509552,0.5897241830825806
1.3459695055555165e-13,0.5155630707740784,0.5823426246643066
1.4258006667683398e-13,0.5526136159896851,0.5907019376754761
1.248562885025617e-13,0.5321301817893982,0.6253405213356018
0.0,0.7293011546134949,0.8092299699783325
1.4457570340561943e-13,0.5362440347671509,0.6060785055160522
1.2851725976828487e-13,0.28789886832237244,0.3358065187931061
2.0211343178516e-13,0.7130640149116516,0.7188223004341125
1.3801459974871477e-13,0.4569990634918213,0.5218199491500854
1.2167084830969066e-13,0.6431504487991333,0.6484663486480713
0.0,0.583258867263794,0.6573387980461121
1.6215203008443368e-13,0.5483877658843994,0.6190253496170044
1.8626150155662963e-13,0.6149594783782959,0.6166736483573914
0.0,0.6202542185783386,0.7305902242660522
1.3868095040392436e-13,0.2548220455646515,0.5600597858428955
2.5973488767747077e-13,0.4945865869522095,0.5408416986465454
1.2066218792357308e-13,0.6268751621246338,0.6338448524475098
1.146539189544188e-13,0.7234723567962646,0.7525053024291992
1.2987793349475418e-13,0.7360537052154541,0.7841132879257202
1.823210771809483e-13,0.43503472208976746,0.4614049196243286
1.790106284775897e-13,0.6419135332107544,0.8452020883560181
0.0,0.6130485534667969,0.6187439560890198
1.366484236962201e-13,0.4871954619884491,0.6660090684890747
0.0,0.6818053722381592,0.7167932987213135
1.7212010354310248e-13,0.524612545967102,0.6117713451385498
1.1490545385843542e-13,0.2445622980594635,0.2701878547668457
1.4983674023749671e-13,0.4547824561595917,0.7258179187774658
9.236488391619821e-14,0.5117043256759644,0.5290548205375671
1.5927073570599914e-13,0.6939020752906799,0.7214347124099731
1.7892805292962777e-13,0.8369633555412292,0.9144554138183594
1.4987223430611846e-13,0.5310776233673096,0.7129367589950562
1.9630925032244895e-13,0.82527756690979,0.8513236045837402
1.4748196153907545e-13,0.43503454327583313,0.5445417761802673
1.3191262860680342e-13,0.5028246641159058,0.5419310331344604
1.163571734623392e-13,0.7296102046966553,0.7488000988960266
1.4618503890034829e-13,0.4564390182495117,0.5001162886619568
1.2404866630427724e-13,0.454148530960083,0.4575449228286743
1.5819810739170492e-13,0.5670742392539978,0.6715278625488281
1.243323071451266e-13,0.5082776546478271,0.5876315832138062
9.861799961721762e-14,0.8001036643981934,0.832951545715332
1.5465586981639606e-13,0.7038471698760986,0.7235438823699951
9.459120498597068e-14,0.5111821889877319,0.5791809558868408
1.7748877454565326e-13,0.690848708152771,0.6959658861160278
1.3242201389249142e-13,0.611823558807373,0.6159878969192505
2.099518746790513e-13,0.5356520414352417,0.6286485195159912
1.4790854088383987e-13,0.38096630573272705,0.586499810218811
1.7184472974381831e-13,0.579937756061554,0.6446176767349243
1.4391795860515394e-13,0.3480634391307831,0.45715659856796265
1.3207699365615222e-13,0.43557611107826233,0.5327568054199219
2.043958264360407e-13,0.4578877091407776,0.5572122931480408
2.304544359163496e-13,0.6212775707244873,0.6827119588851929
9.027438627358386e-14,0.7699537873268127,0.8372137546539307
1.7079867793527714e-13,0.4081180989742279,0.5131181478500366
1.1030629534780623e-13,0.5198489427566528,0.5890353322029114
1.3805113736192753e-13,0.6382255554199219,0.6590821146965027
9.836135541046315e-14,0.2743883728981018,0.3165341019630432
9.267830643547303e-14,0.47272300720214844,0.49528905749320984
1.0199354110850684e-13,0.3967132568359375,0.6412814259529114
1.4716689238775116e-13,0.5554322600364685,0.5658857822418213
1.2333789046505006e-13,0.6318591833114624,0.7214345932006836
1.6642858423863982e-13,0.7726925611495972,0.7810102105140686
2.0278109703550373e-13,0.6421401500701904,0.6631933450698853
1.1679704783624373e-13,0.33551454544067383,0.40917909145355225
1.3480522579288612e-13,0.49705106019973755,0.5611996650695801
1.6160297655175987e-13,1.046241044998169,1.0867259502410889
1.7244213869338498e-13,0.8987811803817749,0.9019777774810791
1.1326401920313742e-13,0.7416696548461914,0.7603074312210083
1.2504414008147197e-13,0.527938961982727,0.5901261568069458
1.4279725947703714e-13,0.4109402894973755,0.6471316814422607
1.0222028844035502e-13,0.4702938497066498,0.6790993213653564
0.0,0.6592833995819092,0.7434934377670288
1.0860300018230434e-13,0.30665823817253113,0.3274741470813751
1.402430011314057e-13,0.4337831735610962,0.5495955944061279
1.446490090250066e-13,0.6776227355003357,1.0643045902252197
2.0179951459864398e-13,0.5289276242256165,0.8655011653900146
1.2158756803031662e-13,0.42763185501098633,0.43378326296806335
1.4144016361773704e-13,0.5289275646209717,0.7893681526184082
1.0186883075361669e-13,0.6528799533843994,0.6828200221061707
2.225720421768912e-13,0.49768924713134766,0.6105695366859436
1.9018089241016473e-13,0.47344279289245605,0.6730222105979919
1.1562719369213187e-13,0.9014357328414917,0.9105411767959595
1.3016958387915278e-13,0.6262067556381226,0.6804972290992737
1.1447318245226545e-13,0.5992598533630371,0.728053092956543
1.415836848803198e-13,0.6701171398162842,0.7638665437698364
1.3912079767277458e-13,0.6685253381729126,0.7180352210998535
1.289981305368365e-13,0.5278710126876831,0.6189624071121216
0.0,0.720475435256958,0.7896771430969238
1.8711920034275575e-13,0.3772864043712616,0.5058130025863647
1.4062617173168923e-13,0.6877054572105408,0.6922044157981873
1.5729304252316834e-13,0.22350096702575684,0.6933932304382324
1.3376577406506995e-13,0.6101792454719543,0.7014791965484619
2.1999516466343627e-13,0.4186304807662964,0.5503907203674316
1.2722865838123154e-13,0.6305296421051025,0.6943641901016235
1.433951021074728e-13,0.7033721208572388,0.7403384447097778
1.0035365144130462e-13,0.6158850193023682,0.7390978336334229
1.208692163284092e-13,0.510663628578186,0.6290266513824463
1.5473240093724638e-13,0.40826672315597534,0.43338221311569214
1.2786855450343249e-13,0.45777565240859985,0.478643536567688
8.677988069891868e-14,0.44258230924606323,0.4457421898841858
1.8639236475884863e-13,0.6685253381729126,0.8217189311981201
1.7413063449923244e-13,0.7602506875991821,0.7723857164382935
1.5032772119130677e-13,0.5106925964355469,0.5781964063644409
0.0,0.8042265176773071,0.8555835485458374
1.256074373201868e-13,0.6417667865753174,0.6796675324440002
1.4310440039997513e-13,0.5857096910476685,0.588520884513855
1.506391040552446e-13,0.5785508155822754,0.5885674357414246
1.260979439355464e-13,0.7468418478965759,0.8099070191383362
1.8101671420481247e-13,0.4793800115585327,0.5471137166023254
1.5940689794633617e-13,0.6932973861694336,0.728864848613739
1.1407631024702714e-13,0.728008508682251,0.752501368522644
1.0426108218962449e-13,0.38731634616851807,0.6543029546737671
1.3471469491148358e-13,0.7313745021820068,0.8365607261657715
2.1308211542881567e-13,0.6796822547912598,0.6940995454788208
1.0595929515744285e-13,0.6118277311325073,0.6455950736999512
1.9133379234280434e-13,0.5388056039810181,0.5447458028793335
1.37829743278306e-13,0.6272690296173096,0.6676556468009949
2.0799353450499936e-13,0.5799375772476196,0.5809112191200256
1.7808130458544374e-13,0.41176629066467285,0.45259588956832886
1.5705370489359216e-13,0.4558764100074768,0.5115269422531128
1.248955908313143e-13,0.6262067556381226,0.8976609706878662
2.5055635734586024e-13,0.7622778415679932,0.7827576398849487
1.9671620560789138e-13,0.7182954549789429,0.7627261877059937
1.5843652344943449e-13,0.6731516718864441,0.6750442981719971
1.136464647432181e-13,0.5613032579421997,0.5702393054962158
1.232020805904191e-13,0.6812894940376282,0.6984300017356873
1.413211588767796e-13,0.7013131380081177,0.7225987315177917
1.4355872176782802e-13,0.6484423875808716,0.6868241429328918
1.3182987687598846e-13,0.6199142932891846,0.687705397605896
1.285060518283268e-13,0.18875545263290405,0.37942445278167725
1.234465004176788e-13,0.5979050397872925,0.8599967956542969
1.3379628080369826e-13,0.6424295902252197,0.6679139733314514
1.8318357356168768e-13,0.7238573431968689,0.7512557506561279
1.2897173021393649e-13,0.47938013076782227,0.5721021294593811
2.2214280653680418e-13,0.8758164644241333,0.9519739151000977
1.2153002400001195e-13,0.647773265838623,0.7141560316085815
1.7396555116594437e-13,0.5189043283462524,0.5803418159484863
1.4710037658446917e-13,0.8323467969894409,0.8600350618362427
0.0,0.3493496775627136,0.4523300528526306
1.49118537613388e-13,0.6238877773284912,0.7919363379478455
1.2481166003063676e-13,0.9282151460647583,0.9345285296440125
0.0,0.5053675770759583,0.5301424264907837
2.0391944155397773e-13,0.9385615587234497,0.945044994354248
1.445106783803246e-13,0.9427510499954224,0.9477090835571289
1.4341511919008232e-13,0.564937949180603,0.6033957600593567
1.3747192945633147e-13,0.4632171392440796,0.5425807237625122
1.2609275331764563e-13,0.6308920383453369,0.6634210348129272
1.8696887571154064e-13,0.4646450877189636,0.5365045070648193
1.314625085223689e-13,0.5551031231880188,0.618945837020874
1.277493193695134e-13,0.489338755607605,0.6751474142074585
1.9473004209558803e-13,0.4804540276527405,0.7360588312149048
1.3298223470754184e-13,0.13057750463485718,0.6130485534667969
0.0,0.6468632221221924,0.6594712734222412
2.161844515251657e-13,0.3955022692680359,0.41217267513275146
1.7094542469932306e-13,0.7599251866340637,0.7930076122283936
1.625619533733233e-13,0.6363780498504639,0.8228765726089478
1.743970907356479e-13,0.6087725162506104,0.7813822627067566
1.886453368732735e-13,0.6177163124084473,0.6553369760513306
1.52000306330273e-13,0.3778088688850403,0.6212754249572754
1.5760010213094339e-13,0.3440006375312805,0.5277230739593506
1.1190545289464088e-13,0.4162437319755554,0.5894145965576172
1.3608317489359478e-13,0.7490948438644409,0.898172914981842
1.2322464554813395e-13,0.463217169046402,0.509959876537323
8.800202049279865e-14,0.5931763648986816,0.6335096955299377
1.5700712485775675e-13,0.3640521168708801,0.6814725399017334
9.017948470217349e-14,0.6166737079620361,0.6672284603118896
1.4244413482945861e-13,0.3609215021133423,0.4572814106941223
0.0,0.6931332945823669,0.893735408782959
1.1963342913968306e-13,0.7927994728088379,0.8013319969177246
1.0974512585585489e-13,0.45794716477394104,0.6073418855667114
1.9830804479006175e-13,0.9863145351409912,1.175428032875061
1.0211456517601053e-13,0.31044065952301025,0.3172948658466339
1.504812171138764e-13,0.7153488993644714,0.7817104458808899
1.4327768301219262e-13,0.7011095881462097,0.707042932510376
1.364137210309313e-13,0.4667471647262573,0.692520797252655
1.8866962300193718e-13,0.5387542843818665,0.635547399520874
1.5275413854827502e-13,0.745069146156311,0.7569551467895508
9.922466494283189e-14,0.6646558046340942,0.7010886669158936
1.3084130133511618e-13,0.5087305903434753,0.5501353740692139
1.2807910656532917e-13,0.5036988258361816,0.5808063745498657
1.2304418009652374e-13,0.7879543900489807,0.8157708644866943
1.011607112097121e-13,0.44415611028671265,0.5876314640045166
1.0390536900935915e-13,0.2761625647544861,0.5859797596931458
1.1697802828388587e-13,0.591454029083252,0.6640180349349976
1.5498941106223407e-13,0.5208162665367126,0.5656765699386597
1.1664641149690402e-13,0.5170712471008301,0.5364799499511719
0.0,0.3967132866382599,0.5499736666679382
1.3895628354562706e-13,0.6288424730300903,0.7239004373550415
1.4652732152620196e-13,0.3508453667163849,0.4163780212402344
